AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
14.44418,-0.02046895,1.47913,-0.03276065,0.03804873,0.1083164,0.006962267,0.006962267,False,False,-3.484888,1.179397,2.059654,-0.2497317,-0.2945696,-0.9224054,14.43858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.46427,-0.02053594,1.479163,-0.03274783,0.03794018,0.1079421,0.006859283,0.006859283,False,False,-3.483349,1.17929,2.059312,-0.2194722,-0.321988,-0.9209483,14.45944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.48711,-0.02054396,1.479124,-0.03268193,0.03777423,0.1075348,0.006910945,0.006910945,False,False,-3.47824,1.17905,2.058556,-0.2365248,-0.3383197,-0.9108139,14.48154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.50902,-0.02050476,1.479127,-0.03272052,0.03788237,0.1072809,0.006948703,0.006948703,False,False,-3.473162,1.178779,2.057733,-0.2402475,-0.3311749,-0.9124655,14.50359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.53092,-0.02041854,1.479172,-0.03272376,0.03783271,0.1072949,0.006869628,0.006869628,False,False,-3.474094,1.178823,2.057865,-0.2329539,-0.3293722,-0.9150079,14.52526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.55413,-0.02034002,1.479208,-0.03265508,0.0376251,0.1072953,0.007131384,0.007131384,False,False,-3.474161,1.178824,2.057851,-0.241981,-0.3257668,-0.9139413,14.54828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.57666,-0.02033238,1.479216,-0.03257379,0.03738915,0.1072472,0.007185614,0.007185614,False,False,-3.473749,1.178804,2.057713,-0.2408424,-0.3300691,-0.9127104,14.57121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.59755,-0.02015564,1.479209,-0.03262076,0.03735306,0.1068702,0.007352087,0.007352087,False,False,-3.473615,1.178808,2.057683,-0.2243755,-0.318856,-0.9208585,14.59269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.62055,-0.02013816,1.479167,-0.03255645,0.03766992,0.1066557,0.006992508,0.006992508,False,False,-3.473482,1.178792,2.057635,-0.2272203,-0.341908,-0.9118398,14.61513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.64151,-0.02023048,1.479065,-0.03243887,0.03808206,0.1063289,0.006664413,0.006664413,False,False,-3.471323,1.178657,2.057283,-0.2363506,-0.3316768,-0.9132928,14.63668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.66541,-0.02023252,1.479001,-0.03240651,0.03830867,0.1059947,0.006515521,0.006515521,False,False,-3.47078,1.17857,2.057125,-0.236335,-0.3325261,-0.9129939,14.6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.68658,-0.02010564,1.478951,-0.032226,0.03848816,0.1054257,0.006739353,0.006739353,False,False,-3.471457,1.178522,2.057156,-0.2176965,-0.3218938,-0.921391,14.68105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.70856,-0.02010326,1.478911,-0.03222459,0.03849674,0.1050038,0.00688892,0.00688892,False,False,-3.474009,1.178631,2.057444,-0.2250341,-0.3107643,-0.9234597,14.70289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.73147,-0.02005955,1.478859,-0.03219549,0.03878271,0.1045965,0.006814814,0.006814814,False,False,-3.473614,1.178555,2.057317,-0.216868,-0.3253774,-0.9203653,14.72582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.75343,-0.01997034,1.478803,-0.03219366,0.0387506,0.104254,0.006749412,0.006749412,False,False,-3.471966,1.178425,2.057025,-0.2122023,-0.3034778,-0.9288971,14.7485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.7744,-0.01990359,1.478796,-0.03214946,0.03869427,0.1041183,0.006773443,0.006773443,False,False,-3.471536,1.178356,2.056915,-0.2108551,-0.3036369,-0.92915,14.76898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.79417,-0.0199016,1.478761,-0.03205802,0.0386057,0.103942,0.006976106,0.006976106,False,False,-3.471791,1.178338,2.056891,-0.2020397,-0.3194483,-0.9258017,14.78936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.81506,-0.01991862,1.478706,-0.03202429,0.03861826,0.1036305,0.007065379,0.007065379,False,False,-3.480381,1.178565,2.058137,-0.1006971,-0.3552559,-0.9293163,14.80978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.83506,-0.0199304,1.478651,-0.03194987,0.03888457,0.1032087,0.007059977,0.007059977,False,False,-3.488554,1.178838,2.05938,-0.02524193,-0.3861116,-0.9220995,14.82961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
