AppTime;HMDPos_x,HMDPos_y,HMDPos_z;MDRot_x,HMDRot_y,HMDRot_z,HMDRot_w;EyePos_x,EyePos_y,EyePos_z;LeftPos_x,LeftPos_y,LeftPos_z;LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w;RightPos_x,RightPos_y,RightPos_z;RightRot_x,RightRot_y,RightRot_z,RightRot_w;
193.5815;0.6258564,1.397179,-0.1506724;0.1084741,0.8510109,-0.20566,0.4708692;-3.771946,1.103825,2.29012;0.8420079,0.9983994,-0.2226444;0.1421736,0.9398937,0.08365247,0.2989798;0.7746973,0.9940725,-0.4637404;-0.1334907,0.4069692,-0.4427373,0.7877437;
193.5923;0.624769,1.396804,-0.1506411;0.1086913,0.8516608,-0.205896,0.4695391;-3.772345,1.103512,2.287519;0.8421803,0.9964986,-0.2241848;0.1314736,0.9409335,0.07701015,0.3023711;0.7695065,0.9898611,-0.4542958;-0.1318394,0.4054592,-0.4422085,0.7890962;
193.6032;0.6236212,1.396593,-0.1506607;0.1087799,0.8522759,-0.2062397,0.4682499;-3.770981,1.103166,2.287457;0.8410517,0.9951134,-0.225835;0.1156745,0.9434815,0.07138813,0.3022679;0.7647856,0.9858067,-0.4457036;-0.131727,0.4040421,-0.4449245,0.7883148;
193.6134;0.6226417,1.396438,-0.1506815;0.1088244,0.8528946,-0.2064155,0.467034;-3.778815,1.102765,2.274598;0.8396872,0.9940039,-0.2275244;0.09983543,0.946759,0.06643682,0.2987751;0.7607316,0.9812018,-0.4378801;-0.1323593,0.4033166,-0.4527961,0.7840871;
193.6262;0.62185,1.396268,-0.1508685;0.108647,0.8535253,-0.2063588,0.4659468;-3.777564,1.102395,2.273896;0.8381599,0.9932817,-0.2292832;0.09261505,0.9486626,0.06281166,0.2958317;0.7562766,0.9764427,-0.4296681;-0.1319157,0.4030688,-0.4623123,0.7787176;
193.6422;0.6211283,1.396094,-0.1511238;0.1083075,0.8542035,-0.2063315,0.4647937;-3.774078,1.101954,2.27603;0.8358158,0.9927109,-0.2315055;0.08742552,0.9511325,0.05891641,0.2902285;0.7528422,0.9715251,-0.4237638;-0.1321433,0.4061078,-0.4760316,0.7687709;
193.6524;0.6195143,1.395554,-0.1516631;0.1073095,0.8555369,-0.2069584,0.4622873;-3.772282,1.101718,2.277156;0.8335526,0.9921382,-0.234662;0.0916259,0.9509211,0.05639179,0.290127;0.7505764,0.9531164,-0.4182933;-0.09720284,0.4470651,-0.4619415,0.7597989;
193.6632;0.6187024,1.395256,-0.1519206;0.1070685,0.8561243,-0.2076422,0.4609473;-3.770232,1.101392,2.278648;0.8329054,0.9919138,-0.2358337;0.09388379,0.9497799,0.05524857,0.2933457;0.7485113,0.9474598,-0.4138285;-0.1008106,0.4503642,-0.4763446,0.7484017;
193.6741;0.6178097,1.395025,-0.152194;0.1070223,0.8566675,-0.2085245,0.4595482;-3.769412,1.101264,2.278266;0.8325601,0.9912833,-0.2367867;0.09556716,0.9478052,0.05441086,0.2992854;0.7475957,0.9435501,-0.4090383;-0.1048888,0.4520157,-0.4826506,0.7427843;
193.6851;0.6170245,1.394747,-0.1523871;0.1072511,0.8571054,-0.2092436,0.4583499;-3.76999,1.101136,2.276144;0.8322315,0.9914908,-0.2370088;0.09730789,0.9460269,0.05403227,0.3043761;0.7463889,0.9416692,-0.4038666;-0.111185,0.4475769,-0.4846573,0.7432498;
193.696;0.6162306,1.3945,-0.1526713;0.10748,0.8574376,-0.2099342,0.4573582;-3.764841,1.100681,2.282281;0.8315938,0.9919223,-0.2374249;0.1001961,0.9446176,0.05428297,0.3077529;0.7451787,0.9398478,-0.3991849;-0.1179292,0.4446546,-0.4865959,0.7426974;
193.707;0.6155035,1.394197,-0.1528189;0.107806,0.8577663,-0.2105297,0.4563902;-3.761986,1.100911,2.284072;0.8313371,0.9927808,-0.2375428;0.1041143,0.9440787,0.0548962,0.3079966;0.7451549,0.9404291,-0.3954066;-0.1244639,0.4391514,-0.4809852,0.7485373;
193.7182;0.6147273,1.39394,-0.1530154;0.1081856,0.8580016,-0.2112231,0.4555369;-3.759209,1.100555,2.286896;0.8301691,0.9933493,-0.2380345;0.1075091,0.943954,0.0557186,0.3070637;0.74511,0.9399604,-0.3924416;-0.1299245,0.438496,-0.4781801,0.7497898;
193.7299;0.6139697,1.393701,-0.1532447;0.1084523,0.8581109,-0.2118538,0.4549744;-3.763985,1.10015,2.279859;0.8296223,0.9946289,-0.2386301;0.1088715,0.9450808,0.05614896,0.3030125;0.7465528,0.9407785,-0.3923397;-0.13707,0.4440675,-0.4694697,0.7507424;
193.7397;0.6132579,1.393572,-0.1534319;0.1084187,0.8583447,-0.2123279,0.4543198;-3.772671,1.099517,2.268599;0.8284415,0.9963221,-0.2393922;0.1069879,0.9468355,0.05561823,0.2982663;0.7477765,0.9412975,-0.3923385;-0.1443822,0.4512621,-0.4592263,0.751417;
193.7511;0.6127453,1.393572,-0.1536486;0.1079073,0.8585216,-0.2123831,0.4540817;-3.77079,1.099401,2.270101;0.827016,0.9983307,-0.240382;0.1051599,0.9480655,0.05600678,0.2949178;0.7501214,0.941848,-0.3961647;-0.153597,0.4635102,-0.4504818,0.7474172;
193.7629;0.612219,1.393655,-0.1538406;0.1072051,0.8587253,-0.2123226,0.453891;-3.755316,1.099625,2.288245;0.8268281,1.000759,-0.2409376;0.1058967,0.9474929,0.0580439,0.2960981;0.7517092,0.9415125,-0.3981522;-0.1593847,0.4695102,-0.4501774,0.7426284;
193.7749;0.6116474,1.393727,-0.1540095;0.1065037,0.8587813,-0.2124644,0.4538839;-3.752847,1.099361,2.290524;0.8267224,1.003273,-0.241593;0.1072299,0.9465125,0.06091524,0.2981698;0.7530562,0.9408305,-0.3999066;-0.1646621,0.4749052,-0.4504576,0.7378614;
193.786;0.6111651,1.393878,-0.1540006;0.1059793,0.8588666,-0.2125151,0.4538215;-3.756616,1.099199,2.284994;0.828105,1.006783,-0.2421441;0.1097307,0.9444116,0.06573786,0.3028603;0.7546492,0.9403578,-0.4027755;-0.1674657,0.4805046,-0.4511509,0.7331668;
193.7969;0.6107193,1.393979,-0.1540608;0.1055129,0.8590087,-0.2124986,0.4536689;-3.764218,1.099188,2.274437;0.8289528,1.010188,-0.2425947;0.1130896,0.9420111,0.0706394,0.3079545;0.7559338,0.9396492,-0.4053626;-0.1667151,0.48612,-0.4486318,0.7311791;
193.8087;0.6102506,1.394246,-0.1540776;0.1047773,0.8591455,-0.2121,0.4537669;-3.751776,1.099601,2.288696;0.8302829,1.013642,-0.244107;0.1162824,0.9403781,0.0736993,0.3110238;0.7567147,0.938789,-0.4069204;-0.1614112,0.4898633,-0.4415158,0.7341964;
193.8199;0.6099515,1.394584,-0.1541121;0.1040945,0.8593697,-0.2113933,0.4538292;-3.754942,1.099145,2.284778;0.8313099,1.016981,-0.2459387;0.1176211,0.9395961,0.07531191,0.3124944;0.7571687,0.9386116,-0.4083011;-0.1560414,0.4936671,-0.4306871,0.7392243;
193.8317;0.6095396,1.395023,-0.1540323;0.1033157,0.8596531,-0.2103373,0.4539611;-3.749498,1.099304,2.29072;0.8325576,1.020768,-0.2487667;0.1151282,0.9400886,0.07458077,0.3121163;0.7575563,0.9387597,-0.4091106;-0.1469202,0.4959106,-0.4113023,0.7505449;
193.8429;0.6091998,1.395517,-0.1539595;0.1031006,0.8596975,-0.2088915,0.4545932;-3.748562,1.099419,2.291286;0.8339928,1.024448,-0.2509007;0.1104347,0.9408906,0.07398511,0.3115372;0.7604241,0.939907,-0.4103206;-0.1409101,0.498181,-0.3905419,0.7612076;
193.8559;0.6090993,1.395957,-0.1538951;0.1031566,0.8596835,-0.2071794,0.4553897;-3.747371,1.099723,2.291803;0.8366244,1.028986,-0.2538665;0.1058234,0.9414362,0.07478975,0.3112971;0.760554,0.9411079,-0.4122315;-0.1387824,0.502488,-0.3696651,0.7691509;
193.8666;0.6087725,1.396443,-0.1538334;0.1034959,0.8595867,-0.2051366,0.4564191;-3.74688,1.099929,2.291813;0.8387818,1.034081,-0.2573597;0.1016318,0.9417681,0.07755082,0.3110141;0.762326,0.9425887,-0.4150171;-0.141739,0.5090098,-0.3531852,0.7720618;
193.8787;0.6087161,1.396915,-0.1537796;0.1039904,0.8593084,-0.2030695,0.457753;-3.746544,1.100177,2.291876;0.8409407,1.039058,-0.2607055;0.09868596,0.9418563,0.08089484,0.3108438;0.7630717,0.9438295,-0.4183002;-0.1478641,0.5155427,-0.3454917,0.7700568;
193.8896;0.6085006,1.397358,-0.1537069;0.1040571,0.8591541,-0.2012195,0.4588433;-3.746011,1.100613,2.291832;0.8436054,1.044621,-0.2645411;0.09580334,0.9419072,0.08543702,0.3103758;0.7648492,0.9446929,-0.4226395;-0.1593968,0.5226805,-0.3487402,0.7614316;
193.9009;0.608115,1.397763,-0.1536118;0.103821,0.8590067,-0.1996987,0.4598361;-3.745745,1.10106,2.291785;0.8469387,1.049866,-0.2679142;0.09371261,0.9418153,0.08874423,0.3103648;0.7673501,0.9443587,-0.4259227;-0.1662436,0.5295639,-0.3518898,0.7537233;
193.9116;0.6077491,1.398151,-0.1535096;0.1032706,0.8588609,-0.1986403,0.4606901;-3.745662,1.101166,2.29195;0.8500336,1.055336,-0.2719623;0.09189067,0.9419419,0.091841,0.3096236;0.7702515,0.9441545,-0.4299972;-0.1755112,0.5372998,-0.3601732,0.7421455;
193.9229;0.6073454,1.398551,-0.1534124;0.1025699,0.8588445,-0.1975268,0.4613554;-3.747135,1.101549,2.289959;0.8555437,1.060462,-0.2761254;0.09035306,0.9419229,0.09311933,0.309752;0.7727119,0.9445254,-0.4333127;-0.1757319,0.5456496,-0.3555634,0.7382137;
193.9347;0.6070145,1.39904,-0.1533931;0.1013399,0.859038,-0.1965659,0.4616771;-3.746285,1.101963,2.290606;0.8603742,1.065612,-0.2805923;0.08960811,0.9413421,0.09362513,0.3115765;0.773734,0.9443065,-0.4360498;-0.173865,0.5525612,-0.3455465,0.7382715;
193.9455;0.6066279,1.39962,-0.1534339;0.09946541,0.8594946,-0.195565,0.4616602;-3.748262,1.102181,2.287964;0.8646233,1.070436,-0.2848648;0.09230668,0.9397489,0.0944184,0.3153358;0.7761334,0.9451118,-0.4380687;-0.1709275,0.5597502,-0.3330889,0.7392668;
193.9574;0.6064645,1.40024,-0.1534768;0.0976094,0.8601619,-0.1945211,0.4612542;-3.778927,1.102071,2.249301;0.8699822,1.075122,-0.2890686;0.09481037,0.9382424,0.09461821,0.3189977;0.7780474,0.9462883,-0.4404805;-0.1682507,0.5673656,-0.3198235,0.739933;
193.9682;0.6060685,1.400943,-0.1536871;0.09565447,0.8609893,-0.1933767,0.4606009;-3.780102,1.102476,2.24729;0.8750813,1.079556,-0.2937072;0.09645773,0.9370727,0.09229919,0.3226013;0.7805063,0.947369,-0.4422763;-0.1606974,0.5757982,-0.3007295,0.7430979;
193.9803;0.6056614,1.401663,-0.153929;0.09382124,0.8618999,-0.1921059,0.4598061;-3.776813,1.102928,2.251407;0.8793292,1.083577,-0.2984247;0.09483585,0.9369624,0.08906258,0.3243077;0.7825034,0.9481968,-0.4445156;-0.1519585,0.5840148,-0.2828674,0.7455342;
193.9923;0.6051368,1.402551,-0.154303;0.09186561,0.8630617,-0.1903334,0.4587575;-3.771822,1.103634,2.257109;0.8832954,1.087795,-0.3033201;0.08971746,0.937776,0.08644536,0.3241205;0.7840782,0.9490436,-0.4467952;-0.1453282,0.5918621,-0.2677575,0.7462472;
194.003;0.6048512,1.40347,-0.1547585;0.08982925,0.8643097,-0.1882397,0.4576738;-3.762534,1.104725,2.267368;0.8872085,1.092262,-0.3080699;0.08249163,0.9384474,0.08432452,0.3246553;0.786196,0.9502205,-0.4490613;-0.1385801,0.5991871,-0.2518905,0.7472092;
194.0151;0.6046489,1.404479,-0.1553766;0.0876038,0.8658798,-0.1857587,0.4561486;-3.760663,1.105301,2.269419;0.8931773,1.097373,-0.3128042;0.07139177,0.9389192,0.08253694,0.3263766;0.7883384,0.951735,-0.450628;-0.1326202,0.6048799,-0.2358298,0.7489436;
194.0262;0.6046724,1.405435,-0.156086;0.08552137,0.8673795,-0.1833239,0.4546772;-3.765536,1.105856,2.263191;0.8978908,1.102557,-0.3171268;0.06193917,0.9385047,0.08224873,0.3295568;0.7904941,0.9533893,-0.4522315;-0.1297305,0.6098179,-0.2242613,0.7489988;
194.0414;0.6044874,1.407261,-0.1576991;0.08228578,0.8702919,-0.1787645,0.4515135;-3.770406,1.106305,2.258137;0.910383,1.113081,-0.3250805;0.06034806,0.9345007,0.08247752,0.3409751;0.7966011,0.9563221,-0.4574386;-0.127316,0.6250846,-0.2100724,0.7408977;
194.0522;0.6044224,1.408098,-0.1584978;0.08078709,0.8716975,-0.1765194,0.4499531;-3.768018,1.107078,2.261061;0.9162145,1.118033,-0.3287747;0.06207469,0.9320192,0.08168012,0.3475849;0.7995422,0.9578204,-0.4603541;-0.1253025,0.6332262,-0.2033403,0.7361906;
194.0631;0.6043499,1.408882,-0.1594481;0.07949822,0.8730183,-0.1746561,0.4483461;-3.761123,1.107898,2.269487;0.9233985,1.122452,-0.3322341;0.06784601,0.9287415,0.08070331,0.3554198;0.8020711,0.9595506,-0.4631565;-0.1241433,0.6405551,-0.1990545,0.731201;
194.0751;0.6043206,1.409578,-0.1603592;0.07803869,0.8743328,-0.172801,0.4467571;-3.758105,1.108965,2.272963;0.9308847,1.127096,-0.3358361;0.07324349,0.9259284,0.08014429,0.3617583;0.8037535,0.9613239,-0.4658256;-0.1244249,0.6455153,-0.1961581,0.7275648;
194.0849;0.6043012,1.41023,-0.1613127;0.07661963,0.8755984,-0.1714343,0.4450473;-3.755136,1.10967,2.276718;0.9366518,1.131746,-0.3393973;0.07701523,0.9241993,0.08077774,0.3652387;0.8062357,0.963515,-0.468024;-0.1266887,0.6474028,-0.1952548,0.7257377;
194.0962;0.6042952,1.410844,-0.1622863;0.07503098,0.8767952,-0.1702901,0.4433981;-3.740624,1.110476,2.293918;0.9418958,1.136534,-0.3432858;0.07639808,0.9237223,0.08134601,0.3664469;0.8086805,0.96557,-0.4698801;-0.1284225,0.6491941,-0.1933495,0.7243416;
194.1077;0.604207,1.411449,-0.163304;0.07345656,0.8779699,-0.1690011,0.4418276;-3.744613,1.111598,2.289029;0.9470572,1.141252,-0.3471166;0.0754035,0.9230788,0.08199526,0.3681259;0.8112462,0.9678679,-0.4709339;-0.1303645,0.6481549,-0.1925455,0.725139;
194.1183;0.6042094,1.411915,-0.164277;0.07195203,0.8790085,-0.1682166,0.4403069;-3.748928,1.112212,2.284494;0.9538606,1.145732,-0.3507432;0.07348856,0.922462,0.08305052,0.3698187;0.813043,0.9702971,-0.4716241;-0.1293982,0.6477304,-0.1875319,0.727003;
194.131;0.6041182,1.412333,-0.1651326;0.07048834,0.8800345,-0.1675964,0.4387279;-3.748223,1.112961,2.28595;0.9589825,1.150132,-0.3542636;0.07247743,0.9215596,0.08399285,0.3720487;0.8152239,0.9727456,-0.4724504;-0.1268533,0.6478819,-0.1808593,0.7290044;
194.1418;0.6038906,1.412614,-0.1659739;0.06931335,0.8808375,-0.1679247,0.4371754;-3.746521,1.113357,2.288821;0.965358,1.153808,-0.357453;0.07205606,0.920617,0.08369905,0.3745219;0.8163173,0.9752646,-0.472719;-0.1214826,0.6470013,-0.1706065,0.7331607;
194.1519;0.6038164,1.4129,-0.1667767;0.06854856,0.8815002,-0.1681451,0.4358736;-3.746134,1.113689,2.290033;0.9716876,1.15743,-0.3607923;0.07289299,0.9196376,0.08334634,0.3768377;0.8180932,0.9778594,-0.4736349;-0.1190451,0.6468757,-0.1632727,0.7353381;
194.1638;0.6037614,1.413243,-0.1675116;0.06779038,0.8819633,-0.168453,0.4349355;-3.743513,1.114846,2.292541;0.9765664,1.160301,-0.3639778;0.07421888,0.9185262,0.08292226,0.3793745;0.8199244,0.980585,-0.474503;-0.1160841,0.646237,-0.1540982,0.7383468;
194.1747;0.6037644,1.413615,-0.1682411;0.06676094,0.8824806,-0.168675,0.4339582;-3.746408,1.115247,2.290034;0.9812988,1.162738,-0.3671994;0.07364574,0.9173125,0.08126155,0.3827672;0.8211776,0.9834942,-0.4758874;-0.1147531,0.6469578,-0.1449247,0.7397798;
194.1845;0.6037336,1.413975,-0.1690175;0.06539341,0.8830093,-0.1687666,0.4330545;-3.770652,1.115612,2.264415;0.9857925,1.164732,-0.3704951;0.07123696,0.9162952,0.07837357,0.386246;0.8227468,0.9862652,-0.4775393;-0.1138156,0.6481405,-0.1364584,0.7404991;
194.1967;0.6037287,1.414357,-0.1696843;0.06387285,0.8836628,-0.1688882,0.4318994;-3.775439,1.117438,2.257582;0.9900513,1.166438,-0.3739502;0.06772818,0.915689,0.07467482,0.3890377;0.8242472,0.988953,-0.479993;-0.1149871,0.6508455,-0.1298208,0.7391378;
194.2076;0.6039305,1.414803,-0.1703564;0.06262543,0.8843405,-0.1686027,0.4308051;-3.776199,1.117716,2.257948;0.9942942,1.168223,-0.3774562;0.06506182,0.915102,0.07144979,0.3914718;0.8250273,0.9916334,-0.482038;-0.1153472,0.6528167,-0.1241904,0.7383103;
194.2187;0.6041679,1.415382,-0.171103;0.06140143,0.8849068,-0.1674843,0.4302545;-3.774262,1.118826,2.259623;0.9982132,1.169334,-0.3810676;0.06265923,0.9146573,0.06775691,0.3935543;0.8260404,0.9938118,-0.4847847;-0.1161543,0.6555586,-0.1213497,0.7362236;
194.2295;0.6044328,1.416021,-0.1718486;0.06028215,0.8855072,-0.1659903,0.4297561;-3.757102,1.117991,2.280663;1.003616,1.17123,-0.3841212;0.06126616,0.9143094,0.06459397,0.3951106;0.8268713,0.9959096,-0.487204;-0.1159955,0.6578192,-0.1187918,0.7346478;
194.241;0.6047404,1.416665,-0.1725659;0.0589748,0.8862312,-0.1641282,0.42916;-3.738198,1.117691,2.302101;1.00793,1.172069,-0.3876297;0.05966093,0.9141766,0.06149819,0.3961562;0.8275619,0.9973729,-0.4901144;-0.1158104,0.6603037,-0.1196902,0.7322987;
194.2516;0.605106,1.417253,-0.1733054;0.05735932,0.8869817,-0.1623081,0.4285202;-3.738075,1.117955,2.303055;1.011324,1.172623,-0.3915912;0.05715649,0.9145283,0.05823111,0.3962075;0.8280674,0.998824,-0.4929797;-0.115143,0.6621823,-0.1217619,0.7303634;
194.2633;0.6053399,1.417825,-0.1739884;0.05530295,0.8878489,-0.1604273,0.4277019;-3.738079,1.118505,2.303648;1.015305,1.173302,-0.395625;0.05352567,0.9148002,0.05385058,0.396706;0.8282605,0.9999827,-0.4959525;-0.1158822,0.6633728,-0.1235355,0.7288669;
194.2736;0.6057432,1.418247,-0.1746192;0.05346947,0.8886957,-0.1589076,0.4267428;-3.738057,1.119011,2.304097;1.018602,1.173298,-0.3998727;0.04931906,0.9149151,0.04768855,0.3977735;0.8280715,1.001027,-0.4990219;-0.11726,0.6644709,-0.124998,0.7273954;
194.2845;0.6061212,1.418684,-0.1752061;0.05210039,0.8893729,-0.1580585,0.4258156;-3.738017,1.11945,2.304707;1.02273,1.172965,-0.4037558;0.04945264,0.9136207,0.04245781,0.4013092;0.8281791,1.002212,-0.5019784;-0.1176229,0.66592,-0.1250735,0.7259973;
194.296;0.6064759,1.418972,-0.1757741;0.05098439,0.8898246,-0.1577518,0.4251202;-3.738172,1.119863,2.305371;1.027317,1.172446,-0.4073254;0.046986,0.9124211,0.03496141,0.4050404;0.8278403,1.002962,-0.5048994;-0.1157385,0.6679043,-0.1239088,0.7246759;
194.3068;0.6074108,1.419164,-0.1762922;0.05023069,0.890407,-0.1574665,0.4240949;-3.738401,1.120217,2.305974;1.030735,1.171593,-0.411464;0.03776224,0.9120004,0.02428438,0.4077248;0.8273983,1.003879,-0.5076355;-0.1087805,0.6700734,-0.1168488,0.724924;
194.317;0.6077635,1.419495,-0.1768893;0.04956678,0.8907602,-0.1573217,0.4234847;-3.738667,1.12055,2.306513;1.033875,1.171015,-0.4154089;0.02801903,0.9116045,0.01538349,0.409824;0.8273506,1.004867,-0.5102847;-0.1043505,0.6713636,-0.1115593,0.7252148;
194.3299;0.6086149,1.419803,-0.1774623;0.04899629,0.891167,-0.157022,0.4228058;-3.74587,1.12121,2.300444;1.037396,1.170665,-0.4195522;0.01522852,0.9112405,0.008211919,0.4115113;0.8267742,1.005723,-0.5129713;-0.09996983,0.6714963,-0.1057832,0.7265732;
194.3411;0.6093345,1.420266,-0.1780775;0.04832029,0.8915755,-0.15652,0.4222081;-3.754719,1.12199,2.292086;1.042183,1.170379,-0.4236645;0.0007066235,0.9106526,0.002567323,0.4131645;0.8259014,1.006559,-0.5156431;-0.09677103,0.670884,-0.1027803,0.7280015;
194.352;0.6102848,1.42081,-0.1787739;0.04778115,0.8918672,-0.1563154,0.4217291;-3.756942,1.122352,2.290969;1.046067,1.17039,-0.427707;-0.01402888,0.9098042,-0.00339439,0.4147867;0.8253859,1.007248,-0.5185001;-0.09434904,0.6710479,-0.1005371,0.7284815;
194.3628;0.611213,1.421423,-0.1794846;0.04730549,0.8921613,-0.1562029,0.421202;-3.759928,1.122861,2.288862;1.051628,1.170193,-0.4314891;-0.02680839,0.9081901,-0.008307572,0.4176158;0.8248019,1.007766,-0.5217711;-0.09432511,0.6722915,-0.1006499,0.7273216;
194.3751;0.6123339,1.422039,-0.1802864;0.0467987,0.8924695,-0.1558428,0.4207387;-3.754683,1.122856,2.295651;1.05801,1.170022,-0.4344982;-0.03447909,0.905471,-0.01384596,0.4227785;0.8243176,1.008071,-0.5250336;-0.09255742,0.6736965,-0.1011597,0.7261769;
194.3868;0.6135977,1.422729,-0.1812814;0.04635287,0.8928062,-0.1551958,0.4203127;-3.741999,1.122578,2.309827;1.063288,1.169812,-0.4371126;-0.03838293,0.9013513,-0.01981842,0.4309291;0.8239331,1.008349,-0.5283589;-0.08826432,0.6751322,-0.1003684,0.7254876;
194.4001;0.6150544,1.423353,-0.1823852;0.04601946,0.8931552,-0.1543376,0.4199238;-3.742737,1.123081,2.310534;1.069126,1.169026,-0.4394706;-0.04011186,0.8969108,-0.0262669,0.4396044;0.8230089,1.008776,-0.5318599;-0.08364236,0.6765154,-0.09833442,0.7250251;
194.4117;0.6165756,1.424104,-0.1836415;0.045491,0.8936651,-0.1531518,0.4193302;-3.743526,1.123618,2.311256;1.074042,1.168757,-0.441992;-0.04342502,0.8930085,-0.0325282,0.4467572;0.8224523,1.009292,-0.5354325;-0.0805781,0.6779625,-0.09632073,0.7242903;
194.4228;0.6182851,1.424858,-0.1850741;0.04461535,0.8943231,-0.1512229,0.4187211;-3.74436,1.124228,2.311989;1.078811,1.168441,-0.4441024;-0.04705805,0.8891811,-0.0391116,0.4534456;0.8219308,1.010086,-0.5391973;-0.07956985,0.6794752,-0.09462526,0.7232068;
194.4345;0.6200992,1.425568,-0.1865299;0.04387163,0.8948966,-0.1497042,0.4181197;-3.745452,1.124829,2.31285;1.083004,1.168226,-0.4465557;-0.05617966,0.8863505,-0.04643522,0.4572424;0.8216611,1.01097,-0.5429975;-0.07987396,0.6812039,-0.09295889,0.7217618;
194.4447;0.6219025,1.42622,-0.1879483;0.04363037,0.8953414,-0.1489737,0.4174531;-3.746346,1.125358,2.313556;1.086774,1.168251,-0.4496226;-0.07030933,0.8848956,-0.05270496,0.4574262;0.8214368,1.011989,-0.5468727;-0.07981109,0.6836771,-0.09035615,0.719758;
194.4568;0.623732,1.426752,-0.1893757;0.04369105,0.8957732,-0.1485548,0.4166689;-3.747943,1.125765,2.314767;1.090539,1.168321,-0.4528543;-0.08522322,0.883243,-0.05823527,0.457414;0.821071,1.012956,-0.5507564;-0.07837608,0.6860254,-0.0877443,0.7180022;
194.4677;0.6257875,1.427044,-0.1909238;0.04353026,0.8962044,-0.148332,0.415837;-3.749421,1.126497,2.315473;1.093898,1.168738,-0.4565679;-0.1041757,0.8816444,-0.06216141,0.4560553;0.8219329,1.013893,-0.5545772;-0.07727857,0.6885606,-0.08622212,0.7158757;
194.4787;0.6277552,1.42746,-0.192467;0.04353101,0.896712,-0.1484456,0.4147005;-3.750633,1.127583,2.316069;1.099152,1.167567,-0.4610682;-0.1175335,0.8789642,-0.06482335,0.4576088;0.8217819,1.014778,-0.558587;-0.07696173,0.6914208,-0.08578239,0.713201;
194.4906;0.6298969,1.427966,-0.1940621;0.04314103,0.8973065,-0.1486219,0.4133902;-3.752755,1.127574,2.318152;1.105055,1.167207,-0.4636152;-0.1291777,0.8760909,-0.06920001,0.4593356;0.8208572,1.01559,-0.5623909;-0.07596362,0.6940086,-0.08461367,0.7109305;
194.5025;0.6326385,1.42854,-0.1957758;0.0421584,0.8980398,-0.1488134,0.4118275;-3.754482,1.128218,2.319483;1.108483,1.166691,-0.4669609;-0.1399387,0.873592,-0.07553705,0.459944;0.820757,1.016581,-0.5659753;-0.07255234,0.6963003,-0.0813769,0.7094223;
194.5135;0.6352685,1.429176,-0.1974954;0.04117679,0.8987858,-0.1487381,0.4103237;-3.757427,1.128815,2.319543;1.112531,1.166118,-0.4701008;-0.1491496,0.8711739,-0.0814888,0.4606192;0.8198653,1.017525,-0.5694964;-0.07077118,0.698257,-0.07866362,0.7079836;
194.5255;0.6379739,1.429948,-0.1993354;0.04007247,0.8996032,-0.1483972,0.4087623;-3.759575,1.129365,2.321094;1.114662,1.165459,-0.4737212;-0.1596894,0.8688018,-0.09011761,0.4599582;0.8197304,1.01863,-0.5730427;-0.06983739,0.7000396,-0.07609607,0.7065951;
194.5367;0.6408401,1.430692,-0.2012186;0.03918266,0.9004652,-0.1476855,0.4072053;-3.761731,1.129856,2.322506;1.118079,1.164424,-0.4774144;-0.1672373,0.8671269,-0.09624267,0.4591951;0.8156359,1.019676,-0.5774912;-0.07071265,0.7011744,-0.0735729,0.7056494;
194.5486;0.6438235,1.431561,-0.2033328;0.03836049,0.9013487,-0.1463249,0.4058178;-3.76322,1.130468,2.324835;1.12144,1.163661,-0.4811039;-0.1741278,0.8653029,-0.1007274,0.4591126;0.8154315,1.021328,-0.5808474;-0.07043778,0.7017007,-0.0714189,0.7053751;
194.5632;0.6501718,1.432902,-0.2075218;0.03624147,0.9032932,-0.1423851,0.4030812;-3.766366,1.131251,2.327047;1.128305,1.161257,-0.4883977;-0.1866866,0.8630535,-0.106883,0.4570152;0.8155111,1.023809,-0.5874298;-0.06765568,0.7037798,-0.06825082,0.7038882;
